"count_floors_pre_eq","age","area_percentage","height_percentage","has_superstructure_adobe_mud","has_superstructure_mud_mortar_stone","has_superstructure_stone_flag","has_superstructure_cement_mortar_stone","has_superstructure_mud_mortar_brick","has_superstructure_cement_mortar_brick","has_superstructure_timber","has_superstructure_bamboo","has_superstructure_rc_non_engineered","has_superstructure_rc_engineered","has_superstructure_other","has_secondary_use_agriculture","has_secondary_use_hotel","has_secondary_use_rental","has_secondary_use","land_surface_condition_o","land_surface_condition_t","foundation_type_h","foundation_type_i","foundation_type_r","foundation_type_u","foundation_type_w","roof_type_n","roof_type_q","roof_type_x","ground_floor_type_f","ground_floor_type_m","ground_floor_type_v","ground_floor_type_x","ground_floor_type_z","other_floor_type_j","other_floor_type_q","other_floor_type_s","other_floor_type_x","position_j","position_o","position_s","damage_grade"
3.31335962726735,0.686640372732654,15.3732807454653,9.31335962726735,0,0,0,0,0,1,0,0,0.686640372732654,0.313359627267346,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"1"
3.27229276718572,0,14,9.27229276718572,0,0,0,0,0,1,0,0,0.727707232814282,0.272292767185718,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.727707232814282,"1"
4.12714069988579,5.93642965005711,19,12.8092889501713,0,0,0,0,0,1,0,0,0.0635703499428928,0,0,0,0,0.0635703499428928,0.0635703499428928,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.936429650057107,"1"
4.3446300229989,5.82768498850055,19,12.4830549655017,0,0,0,0,0,1,0,0,0.17231501149945,0,0,0,0,0.17231501149945,0.17231501149945,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.82768498850055,"1"
5.9264944428578,0.036752778571099,28.0735055571422,10,0,0,0,0,0,1,0,0,0.963247221428901,0,0,0,0.036752778571099,0,1,0,1,0,0.036752778571099,0,0.963247221428901,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,"1"
3.28797946707346,1,29.2879794670735,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.287979467073455,0,0,"1"
5,90.0204588719644,18.5918456832878,10,1,0,0,0.53061522776261,1,1,0,0,0,0,0,0,0,0.53061522776261,0.53061522776261,0.53061522776261,0.46938477223739,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.46938477223739,0.53061522776261,0,"1"
5,83.7616389300674,10.7863124073483,12.0712291975506,1,0,0,0,1,0.309590267483145,0,0,0,0,0,0,0,0.690409732516855,0.690409732516855,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.309590267483145,0.690409732516855,0,"1"
2.58465272258036,2,12,5.58465272258036,0,0.415347277419642,0,0.584652722580358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.415347277419642,0,0,0.584652722580358,0,0,1,0,0,0,0,1,"1"
2.23521763761528,2,12,5.23521763761528,0,0.764782362384722,0,0.235217637615278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.764782362384722,0,0,0.235217637615278,0,0,1,0,0,0,0,1,"1"
1.10702431341633,0,11.8929756865837,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.107024313416332,0,0.892975686583668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.892975686583668,"1"
1.92267458792776,0,11.1546508241445,3,0,0,0,0,0,1,0,0,0.0773254120722413,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"1"
2.33158951881342,0,14.6684104811866,9.66841048118658,0,0,0,0,0,1,0,0,0.331589518813416,0,0,0,0,0,0.668410481186584,0,1,0,0.331589518813416,0,0.668410481186584,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.331589518813416,"1"
2.24578462052159,0,14,7.49156924104318,0,0,0,0,0,1,0,0,1,0.75421537947841,0,0,0,0.75421537947841,0.75421537947841,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
4,3.64556919410825,40.2278459705412,10,0,0,0,1,0,1,0,0,0,0.354430805891752,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
4,3.50787822040729,40.0315128816292,10,0,0,0,0.507878220407292,0.492121779592708,0.507878220407292,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.492121779592708,0,0.507878220407292,"1"
2.9578586590942,24.9578586590942,16.0842826818116,6.0421413409058,0,0.9578586590942,0,0,0,0.0421413409058005,0.0421413409058005,0,0,0,0,0,0,0,0,0,1,0,0,0.9578586590942,0.0421413409058005,0,0.9578586590942,0,0.0421413409058005,0.9578586590942,0,0,0.0421413409058005,0,0,1,0,0,0.0421413409058005,0,0.9578586590942,"1"
2.74553375248797,21.7633987425361,14.2723312375601,6.25446624751203,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.745533752487972,0,1,0,0.745533752487972,0,0.254466247512028,0,0.745533752487972,0,0.254466247512028,0,0,0.745533752487972,0.254466247512028,0,0,0.254466247512028,0.745533752487972,0,0.254466247512028,0,0.745533752487972,"1"
2,0.491432189475745,11,4,0,0.508567810524255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.491432189475745,0.508567810524255,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
2,0.0723022373858839,11,4,0,0.927697762614116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0723022373858839,0.927697762614116,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
1.59755487088114,0,18.4024451291189,9.40244512911886,0,0,0,0.40244512911886,0.59755487088114,0,0,0,1,0,0,0,0,0,0,0,1,0,0.40244512911886,0,0.59755487088114,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.59755487088114,"1"
1.98129056254402,0.018709437455982,18,9.01870943745598,0,0,0,0,0.981290562544018,0.018709437455982,0,0,0.981290562544018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1.00740883336402,0,24,9.99259116663598,0,0,0,0.992591166635975,0,1,0,0,0,1,0,0,0.992591166635975,0,0.992591166635975,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.992591166635975,0,0.00740883336402476,0,0,0,1,"1"
1.06531880819239,0,24,9.93468119180761,0,0,0,0.934681191807613,0,1,0,0,0,1,0,0,0.934681191807613,0,0.934681191807613,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.934681191807613,0,0.0653188081923872,0,0,0,1,"1"
1,0,24.3130055540241,3,0,0,0,0.843497222987935,0,1,0,0,0,1,0,0,1,0,1,0.156502777012065,0.843497222987935,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.843497222987935,"1"
1,0,25.8218679944985,3,0,0,0,0.0890660027507693,0,1,0,0,0,1,0,0,1,0,1,0.910933997249231,0.0890660027507693,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0890660027507693,"1"
3,11.8712860695086,8.30692910426296,10,0,0,0,0,0.564356965245679,0.564356965245679,0.435643034754321,0,0,0,0,0,0,0,0.564356965245679,0,1,0,0,1,0,0,0.435643034754321,0.564356965245679,0,0.435643034754321,0,0,0.564356965245679,0,0,1,0,0,1,0,0,"1"
2.67079664650373,13,9.34159329300746,10,0,0,0,0,0,0.329203353496268,0.670796646503732,0,0,0,0,0,0,0,0,0,1,0,0.329203353496268,0.670796646503732,0,0,0.670796646503732,0,0.329203353496268,0.670796646503732,0,0.329203353496268,0,0,0,0.670796646503732,0.329203353496268,0,1,0,0,"1"
1.30932761635631,0.309327616356313,3,4.61865523271263,0,1,0,0,0,0,0.690672383643687,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.690672383643687,0,0,0.309327616356313,0,0.690672383643687,0,0,0.309327616356313,0,0,1,"1"
2,0.376039440045133,4.24792111990973,6,0,0.376039440045133,0,0,0,0.623960559954867,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.623960559954867,0,0.376039440045133,0.623960559954867,0,0.376039440045133,"1"
1,0,8.96384610538371,3,0,0,0,0.0361538946162909,0,1,0.0361538946162909,0.0361538946162909,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"1"
1,0,8.50628589396365,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.50628589396365,0,0.49371410603635,0,0,1,0,0,0,0,0,0.50628589396365,"1"
1,0,18,3,0,0,0,0.707382489694282,0,1,0,0,0.707382489694282,0.292617510305718,0,0,0.292617510305718,0,0.292617510305718,0,1,0,0.292617510305718,0,0.707382489694282,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.292617510305718,"1"
1,0,18,3,0,0,0,0,0,1,0,0,0.490615952061489,0.509384047938511,0,0,0.509384047938511,0,0.509384047938511,0,1,0,1,0,0,0,0.490615952061489,0,0.509384047938511,0,0,1,0,0,1,0,0,0,0,0,0.509384047938511,"1"
2,30,11.9624959744979,4,0,0.96249597449787,0,0,0,0.0375040255021304,0.96249597449787,0,0,0,0,0,0,0,0,0,1,0,0,0.96249597449787,0.0375040255021304,0,1,0,0,1,0,0,0,0,0,0.96249597449787,0,0.0375040255021304,0,0,1,"1"
2,30,10.7181368977763,4,0,1,0,0,0,0,0.359068448888138,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.640931551111862,0.359068448888138,0,0,0,0,1,"1"
1,0,3.69878906849772,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349394534248859,0.650605465751141,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"1"
1,0,3.64710543071851,2.64710543071851,0,0,0,0.352894569281489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.352894569281489,0,0.647105430718511,0,0,1,0,0,0,0,0,0.352894569281489,"1"
1,0,18.6505740894936,3,0,0,0,0,0,0.349425910506397,0,0,0.349425910506397,0.650574089493603,0,0,0.650574089493603,0,0.650574089493603,0,1,0,1,0,0,0,0.349425910506397,0,0.650574089493603,0,0,1,0,0,1,0,0,0,0,0,0,"1"
1,0,19.7371735828929,3,0,0,0,0.368586791446432,0,0.368586791446432,0,0,0,1,0,0,1,0,1,0,0.631413208553568,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"1"
1,0,10,3,0,0,0,0.855784205486998,0,1,0,0,0,0,0,0,0,0,0,0,0.144215794513002,0,0,0,0.855784205486998,0.144215794513002,0.144215794513002,0,0.855784205486998,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0,10,3,0,0,0,0.665518556255847,0,1,0,0,0,0,0,0,0,0,0.334481443744153,0,0.334481443744153,0,0,0,1,0,0.334481443744153,0,0.665518556255847,0,0,1,0,0,1,0,0,0,0,0,0.665518556255847,"1"
3,0,8.02706917189062,5.02706917189062,0,0.972930828109384,0,0,0,0,0.972930828109384,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.972930828109384,"1"
3,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.885519252624363,0,0,0.114480747375637,0,0,1,0,0,0,0,0.114480747375637,"1"
1,2.8655925989151,14.8655925989151,2.1344074010849,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.8655925989151,0,0,0.1344074010849,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1344074010849,"1"
1,2.99018346657977,14.9803669331595,2,0,0,0,0.00981653342023492,0,1,0.990183466579765,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.990183466579765,0.00981653342023492,1,0,0,0,0,0,0.00981653342023492,"1"
2.49071069713682,2.98142139427364,20,6,0,0,0,0.490710697136819,0,0.490710697136819,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
2.57199531933293,2,20.5719953193329,6.57199531933293,0,0,0,0.571995319332927,0,0,0,0,0.428004680667073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.428004680667073,"1"
1.2658028122969,20,6.13290140614845,10,0,0,0,0.867098593851551,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.867098593851551,0,0.132901406148449,0,0,0.867098593851551,0.132901406148449,0,0.867098593851551,0.132901406148449,0,0,0,0,1,"1"
1.99444441031665,20,6.49722220515832,10,0,0,0,0.502777794841677,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.502777794841677,0,0.497222205158323,0,0,0.502777794841677,0.497222205158323,0,0.502777794841677,0.497222205158323,0,0,0,0,1,"1"
1,0,19.654020936694,3,0,0,0,0.172989531653002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0,20,3,0,0,0,0.0340436531696469,0,1,0,0,0.0340436531696469,0,0,0,0,0,0,0,1,0,0.0340436531696469,0,0.965956346830353,0,0.965956346830353,0,0.0340436531696469,0,0,1,0,0,1,0,0,0,0,0,1,"1"
2.19248046819121,30,12.8075195318088,5.38496093638241,0.807519531808794,0.192480468191206,0,0,0,0,0.807519531808794,0,0,0,0,0,0,0,0,0,1,0,0,0.192480468191206,0.807519531808794,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
2.96098751877435,30,13,5.96098751877435,0.0390124812256545,0,0,0,0,0,1,0.960987518774346,0,0,0,0,0,0,0,0,1,0,0,0.960987518774346,0.0390124812256545,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
2,21,7,6.82547057559714,0,0,0,0.587264712201431,0,0,0,0,0,0,0,0,0,0,0,0,0.587264712201431,0,0,0,1,0,0,0,1,0.412735287798569,0,0.587264712201431,0,0,0,0.412735287798569,0.587264712201431,0,0.412735287798569,0,0.587264712201431,"1"
2,20.6660030828789,7,7.66600308287889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166998458560556,0,0.166998458560556,0,0,0.166998458560556,0.833001541439444,0,0,0.166998458560556,0.833001541439444,1,0,0,0,0,0,1,0,0,1,0,0,"1"
3.53205228992738,0.532052289927378,28.0641045798548,12.9358954201452,0,0,0,0,0,0.467947710072622,0.532052289927378,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.467947710072622,"1"
3,0.664056511130184,27,14,0,0,0,0,0,0.667971744434908,0,0,0,0.667971744434908,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
1,0.277518451446667,14,3,0,0,0,1,0,1,0,0,0.722481548553333,0.722481548553333,0,0,0.277518451446667,0,0.277518451446667,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.277518451446667,"1"
1,0.240820003440604,14,3,0,0,0,1,0,1,0,0,0.759179996559396,0.759179996559396,0,0,0.240820003440604,0,0.240820003440604,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.240820003440604,"1"
1,0,11,3.02964751329273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.485176243353635,"1"
1,0.758645685855299,11,3.2413543141447,0,0,0,0.758645685855299,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.758645685855299,"1"
2.37545011984184,21.6245498801582,13.6245498801582,6.62454988015816,0,0,0,0.624549880158156,0,1,0.375450119841844,0,0,0,0,0,0,0,0.375450119841844,0,1,0,1,0,0,0,0.375450119841844,0,0.624549880158156,0,0,1,0,0,0,0,1,0,0,0,1,"1"
2.22667984222062,20.2266798422206,12.2266798422206,4.45335968444124,0,0,0,0.773320157779381,0,1,0.226679842220619,0,0,0,0,0,0,0,0.226679842220619,0,1,0,0.226679842220619,0,0.773320157779381,0,1,0,0,0,0,1,0,0,0,0.773320157779381,0.226679842220619,0,0,0,0.226679842220619,"1"
1,0,12,3,0,0,0,0.357175144599751,0,1,0,0,0,0.357175144599751,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0,12,3,0,0,0,0.548844060860574,0,1,0,0,0,0.548844060860574,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1.1379427802749,0,17,3,0,0,0,0.862057219725102,0,1,0,0,1,0,0,0,0,0.137942780274898,0.137942780274898,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0,17,3,0,0,0,0.478086006594822,0,1,0,0,0.478086006594822,0,0,0,0,0,0,0,1,0,0.521913993405178,0,0.478086006594822,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.478086006594822,"1"
2,0.207617392996326,12.7923826070037,6.79238260700367,0,0,0,0.207617392996326,0,0,0.792382607003674,0,0,1,0,0,1,0,1,0,1,0,0.207617392996326,0,0.792382607003674,0,0,0.792382607003674,0.207617392996326,0,0,1,0,0,0,0.207617392996326,0.792382607003674,0,0,0,0,"1"
2,0,14.0405634590425,7,0,0,0,0,0,0.52028172952123,0.47971827047877,0,0,1,0,0,1,0,1,0,1,0,0.52028172952123,0,0.47971827047877,0,0,0.47971827047877,0.52028172952123,0,0,1,0,0,0,0,1,0,0,0,0.52028172952123,"1"
1,0.323714368743822,14.6762856312562,3,0,0,0,0.323714368743822,0,1,0,0,1,0,0,0,0.323714368743822,0,0.323714368743822,0,1,0,0.323714368743822,0,0.676285631256178,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0.509842080064118,13.5098420800641,3,0,0,0,0.509842080064118,0,1,0,0,1,0,0,0,0.509842080064118,0,0.509842080064118,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.509842080064118,"1"
3,57.5848944960162,9.98126604780555,8.33957798406482,0,0.415105503983796,0,0.584894496016204,0.415105503983796,0.415105503983796,0,0,0,0.584894496016204,0,0,0,0.415105503983796,0.415105503983796,0,1,0,0,1,0,0,1,0,0,0.415105503983796,0,0,0.584894496016204,0,0,0.415105503983796,0,0.584894496016204,0.584894496016204,0,0,"1"
4.13813400501385,55.7237319899723,6.13813400501385,11.1381340050139,0.569067002506927,0,0,0.430932997493073,0.569067002506927,0.569067002506927,0.569067002506927,0,0,0.430932997493073,0,0,0,0,0,0,1,0,0.569067002506927,0.430932997493073,0,0,1,0,0,0,0,0,1,0,0,0,0.569067002506927,0.430932997493073,1,0,0,"1"
2.84312555822544,8.15687444177456,10.1568744417746,6.84312555822544,0.843125558225438,0,0,0,0,0,0,0,0.156874441774562,0.156874441774562,0,0,0,0,0,0,1,0,1,0,0,0,0.843125558225438,0,0.156874441774562,0,0,0.156874441774562,0,0.843125558225438,0,0.843125558225438,0.156874441774562,0,0,0,1,"1"
2,8.07553264196031,12.8489347160794,6,0,0,0,0,0,0.924467358039692,0,0,1,0.075532641960308,0,0,0,0,0,0,0.075532641960308,0,0.075532641960308,0,0.924467358039692,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
3.91609697323292,70.3673091386445,6.37414545984939,11.3741454598494,0.458048486616462,0,0,0.541951513383538,0.458048486616462,0,0,0,0,0.541951513383538,0,0,0,0.458048486616462,0.458048486616462,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.458048486616462,0,0.541951513383538,0.541951513383538,0.458048486616462,0,"1"
5,92.2860610161442,14.7255947841331,11.3186013039667,1,0,0,0.560466232011095,1,0.560466232011095,0,0,0,0,0,0,0,1,1,0.560466232011095,0.439533767988905,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"1"
1,0.853628697805107,8.42681434890255,3,0,0,0,0.426814348902553,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.426814348902553,"1"
1,2.25498681375757,8.74501318624243,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.254986813757569,0,0.745013186242431,0,0,1,0,0,1,0,0,0,0,0,1,"1"
2.82150792516768,3.82150792516768,7,7,0,0.82150792516768,0,0,0,1,0,0,0,0.17849207483232,0,0,0,0,0,0,1,0,0,0,1,0,0.82150792516768,0,0.17849207483232,0,0,0.17849207483232,0.82150792516768,0,0,0,0.17849207483232,0.82150792516768,0,0,1,"1"
3,4,7.89097007922828,7.89097007922828,0,1,0,0,0,0.109029920771718,0.890970079228282,0,0,0,0,0,0,0,0,0,1,0,0,0.890970079228282,0.109029920771718,0,1,0,0,0,0,0,1,0,0,0.890970079228282,0,0.109029920771718,0,0,0.109029920771718,"1"
2,15.587391623063,7.82521675387397,4.41260837693699,0,0.587391623063013,0.587391623063013,0.412608376936987,0,0,1,0.412608376936987,0,0,0,0,0.412608376936987,0,0.412608376936987,0,1,0,0,0.587391623063013,0,0.412608376936987,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
2,15.5576273002662,7.88474539946765,4.44237269973382,0,0.557627300266176,0.557627300266176,0.442372699733824,0,0,1,0.442372699733824,0,0,0,0,0.442372699733824,0,0.442372699733824,0,1,0,0,0.557627300266176,0,0.442372699733824,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"1"
1,0,20,3,0,0,0,0.147030620602891,0,1,0,0,0.147030620602891,0,0,0,0,0,0,0,1,0,0.147030620602891,0,0.852969379397109,0,0.852969379397109,0,0.147030620602891,0,0,1,0,0,1,0,0,0,0,0,1,"1"
1,0,20,3,0,0,0,0.297670760424808,0,1,0,0,0.297670760424808,0,0,0,0,0,0,0,1,0,0.297670760424808,0,0.702329239575192,0,0.702329239575192,0,0.297670760424808,0,0,1,0,0,1,0,0,0,0,0,1,"1"
2.34629839030094,0,24,9.34629839030094,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.346298390300944,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.346298390300944,0,0.653701609699056,"1"
2.06595352757722,0,24,9.06595352757722,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0659535275772214,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0659535275772214,0,0.934046472422779,"1"
1,0,8.16550058871508,2,0,0,0,1,0,0.165500588715076,0.834499411284924,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.165500588715076,0.834499411284924,0,1,0,0,0,0,0,0.165500588715076,"1"
1,0,8.76251008338295,2,0,0,0,1,0,0.762510083382949,0.237489916617051,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.762510083382949,0.237489916617051,0,1,0,0,0,0,0,0.762510083382949,"1"
3.77460752753541,19.6338566299528,15.1830716850236,8.77460752753541,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.408464157488197,0,0.591535842511803,0,0,0,1,0,0,1,0,0,0.591535842511803,0,0.408464157488197,0,0,0,1,"1"
3.85790037037805,17.428950185189,16.571049814811,7.71580074075609,0,0.571049814810976,0,0.428950185189024,0,0.428950185189024,0.571049814810976,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.571049814810976,0,0.428950185189024,0,0,0.428950185189024,0.571049814810976,0,0.428950185189024,0.571049814810976,0,0,0,0,0.428950185189024,"1"
2.27061358047649,18.7293864195235,9,6.27061358047649,0,0.729386419523507,0,0,0,0.270613580476493,0.270613580476493,0,0,0,0,0,0,0.270613580476493,0.270613580476493,0,1,0,0,1,0,0,0,1,0,0.270613580476493,0,0,0.729386419523507,0,0,1,0,0,0,0,1,"1"
2,19,9,6,0,1,0,0,0,0,0.256201159209013,0,0,0,0,0,0,0,0,0.256201159209013,0.743798840790987,0,0,0.743798840790987,0,0.256201159209013,0.256201159209013,0.743798840790987,0,0.256201159209013,0,0,0.743798840790987,0,0,0.743798840790987,0,0.256201159209013,0,0,0.743798840790987,"1"
2.33296083891764,4.16648041945882,22.1664804194588,9.16648041945882,0,0,0,0.166480419458821,0,1,0,0,0.166480419458821,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"1"
2.97578228986822,5.95156457973644,21.0242177101318,9,0,0,0,0,0,0.0242177101317793,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.975782289868221,0,0,"1"
2,0,13.5729435356334,6.78647176781669,0,0,0,0,0,1,0,0,0.786471767816693,0.786471767816693,0,0,0,0.786471767816693,0.786471767816693,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
2,0,14.7098503781017,7,0,0,0,0,0,1,0,0,0.290149621898308,1,0,0,0.709850378101692,0.290149621898308,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,"1"
3,7.18098631035537,21.5904931551777,9.59049315517768,0,0,0,0,0,0.590493155177683,0,0,0.590493155177683,0,0,0,0.409506844822317,0,0.409506844822317,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.409506844822317,0,0,"1"
3,6.72484067315236,21.3624203365762,9.36242033657618,0,0,0,0,0,0.362420336576179,0,0,0.362420336576179,0,0,0,0.637579663423821,0,0.637579663423821,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.637579663423821,0,0,"1"
2,1,8.25750277936459,6.25750277936459,0,0,0,0,0.742497220635414,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.257502779364586,0.742497220635414,0,0,1,0,1,0,0,0,0,0,1,0,0,0.742497220635414,0,0.257502779364586,"1"
2,1,8.72252237563953,6.72252237563953,0,0,0,0,0.277477624360472,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.722522375639528,0.277477624360472,0,0,1,0,1,0,0,0,0,0,1,0,0,0.277477624360472,0,0.722522375639528,"1"
2.61627568863332,41.2325513772666,6.61627568863332,5.23255137726665,0.616275688633323,1,0.383724311366677,0.383724311366677,0,0,1,0,0,0,0,0,0.616275688633323,0,0.616275688633323,0,1,0,0,1,0,0,0,1,0,0,0,0,0.616275688633323,0.383724311366677,0,0.616275688633323,0,0.383724311366677,0.616275688633323,0,0.383724311366677,"1"
3,42,8.01633767224848,6,0.491831163875759,0.491831163875759,0,0,0,0,0.491831163875759,0,0,0,0,0,0.491831163875759,0,1,0,1,0,0.508168836124241,0.491831163875759,0,0,0.508168836124241,0.491831163875759,0,0,0,0.508168836124241,0.491831163875759,0,0,0.491831163875759,0.508168836124241,0,0.491831163875759,0,0.508168836124241,"1"
2.82748494576663,21.5175451627001,23.7923946203664,8.65496989153326,0.827484945766628,0,0,0.827484945766628,0,0.172515054233372,0.172515054233372,0,0.827484945766628,0,0,0,0,0,0.827484945766628,0,1,0,0.827484945766628,0,0.172515054233372,0,0,0,1,0,0,0.827484945766628,0.172515054233372,0,0,0.172515054233372,0.827484945766628,0,1,0,0,"1"
